ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
85,35.850487,0.049592976,34.415558,35.641968,37.23965,2.8240929,56.74994,83.6965,14.046719,11.295699,0.60181695,0.5066368,0.23307395,0.6146948,0.86468554,0.6316116,4.144958,2.135869,3.2828104,1.85653,0.28665873,0.71762717,23.911705,0.41481996,10.346291,1.1112859,2.3541243,5.1800017,-5.6748166,-2.5007749,0.017195534,1.1672746,1.1168654,0.47198293,7.865071,0.37127346,6.182552,1.8052088,26.01356,0.30381414,671.2382,0.28700352,1379.076,0.15903376,-90.95938,-1.0091916,1707.7988,0.12749429,1078.2106,0.26378563,-93.84009,-0.89321434,2803.6626,0.0801118,907.4083,0.38502675,-98.5206,-0.81140286,-16.47282,-0.37065837,28.09931,0.23530716,0.051234853,0.33127064,-0.021451598,-0.5464084,0.3802468,0.44961232,27.039455,0.3250899,9.936539,1.283351,1.5025095,8.980529,-10.450146,-1.3203927,-11.2956705,21.152113,0.026981927,-0.007516624,0.1429628,2.975744,1.5773661,0.3757143,0.34333432,0.2619298,0.38113606,-23.956402
86,35.352394,0.070491485,33.51382,35.47989,37.149002,3.6351814,115.02449,266.70587,25.05691,35.427933,0.36980972,0.39661095,0.21424803,0.3587892,0.4958439,0.28159586,2.5609272,1.43894,1.7109369,0.8273637,0.1392486,0.6804103,22.008015,0.4060952,12.502485,0.7629101,6.03496,1.8581454,0.26278973,45.410946,0.022845883,1.0611389,1.1984079,0.47878838,7.8414497,0.35772488,9.578125,0.92948693,26.625969,0.33067927,730.985,0.27101237,1416.1984,0.14955243,-120.143005,-0.7394011,1780.5149,0.122939296,1108.4209,0.2588979,-120.706436,-0.6883602,2845.1997,0.084377185,959.57855,0.33317137,-123.187195,-0.65257204,-17.948515,-0.40079042,28.149513,0.26826236,0.038450953,0.478697,-0.017448163,-0.7423224,0.18256918,0.48310992,26.78453,0.24869584,13.127704,0.82057357,5.3816724,2.368936,-4.135448,-3.319749,-11.486222,19.27395,0.021990217,-0.006372184,0.102122344,2.950738,2.203305,0.20056817,0.16675623,0.24650602,0.5337917,-30.383472
89,34.881683,0.103285424,33.40536,34.626167,37.50428,4.098919,194.04102,291.62778,44.67216,46.181316,0.39202213,0.3981422,0.2472108,0.37996587,0.5143488,0.267138,2.728119,1.275114,1.6675488,0.9890158,0.16394249,0.7022914,20.89957,0.50786084,14.811401,0.6494317,10.507181,1.0822737,-1.4124341,-9.121804,0.029408425,1.3840445,1.2450992,0.5016989,8.15976,0.32688773,8.618963,1.0653698,24.854153,0.3665866,754.5251,0.2957807,1394.3074,0.17036799,-109.87208,-0.787898,1815.6376,0.12817495,1160.7664,0.2710721,-111.11143,-0.71795356,2861.8003,0.078742765,889.7142,0.3574536,-112.263794,-0.7008291,-19.421793,-0.37649885,29.614613,0.28989097,0.030649286,0.66361403,-0.017464843,-0.78828585,0.20514995,0.5477701,25.456139,0.33896565,16.933037,0.5706608,11.828017,1.0499043,-4.788977,-2.9160283,-10.890128,19.861515,0.015536458,-0.00440424,0.11716278,2.7506878,2.7541313,0.1840909,0.15896994,0.18602149,0.23313728,-28.430006
90,33.910732,0.18697043,24.89583,37.128445,38.369667,13.473837,459.4451,472.88297,165.2589,131.99759,0.2627919,0.3047084,0.18486099,0.24939318,0.32596537,0.14110439,1.8240075,1.1154745,1.0006808,0.59370387,0.08516055,0.49916473,20.32008,0.37991506,11.711753,0.5434749,4.6334634,1.6127751,1.3477607,6.070605,0.03824043,1.0942788,1.453693,0.50623184,6.459477,0.5310774,8.338965,1.6406715,29.224733,0.38135064,761.7185,0.2951046,1452.9866,0.16865696,-188.30385,-0.23598903,1774.7917,0.1444969,1174.1241,0.24339849,-186.844,-0.24288931,2906.139,0.07744055,990.456,0.3891785,-187.6264,-0.22804946,-18.783178,-0.30680996,32.754356,0.20666791,0.036868714,0.40328553,-0.01140667,-0.86155206,0.13269766,0.3599652,29.21325,0.13800146,13.073147,0.4609852,1.9725862,4.546619,-2.2366922,-4.3483615,-11.906558,21.351717,0.02547788,-0.005727937,0.081052385,2.5006254,0.85127693,0.08441176,0.13593234,1.0394286,1.4030435,-37.290157
91,21.889341,0.10370176,20.386257,21.34456,23.171934,2.785677,74.54136,89.32714,59.01666,93.98666,0.5019179,0.41586038,0.32113183,0.4788008,0.6599525,0.3388207,4.130253,2.1048906,2.2983966,1.5425351,0.2280534,0.6848198,28.542564,0.30991286,11.020487,0.7789334,10.524096,1.1194985,-1.8445846,-6.0863967,0.02077374,1.9228826,1.2035886,0.5645904,3.2990355,0.562117,11.551748,0.94465727,30.523565,0.25826132,559.9122,0.38055632,1361.4045,0.15088025,-87.23464,-1.0716233,1587.358,0.17633694,1039.601,0.25037265,-93.11171,-0.9428567,2716.0234,0.09282937,888.505,0.34911034,-97.41817,-0.8637045,-16.887903,-0.33719704,28.004692,0.23951808,0.019061083,1.2483338,-0.015694505,-0.720032,0.25265786,0.47445658,32.014343,0.19589175,10.544774,0.8721584,11.879953,1.0847013,-2.9145021,-3.9106016,-13.115417,23.006079,0.016811375,-0.006647047,0.19491124,2.5506377,2.428643,0.22917525,0.15872344,0.16395834,0.22211793,-26.193989
92,29.075668,0.09454693,26.749744,28.95848,31.252281,4.502537,115.72421,187.46278,32.644943,34.790806,0.87491745,0.44917992,0.4991817,0.8816177,1.215807,0.7166253,7.359681,4.3923297,4.4108377,2.0850291,0.5165963,0.6460952,24.262886,0.5445994,11.120437,1.0169702,10.371338,1.1971644,4.191501,2.8673635,0.020260826,0.97604996,1.2252214,0.5041614,5.3729277,0.5039397,5.789709,1.5359852,25.800436,0.361911,638.83563,0.3493917,1407.8557,0.17144163,-95.50958,-0.94531035,1705.4165,0.15290219,1070.7516,0.25978065,-99.866264,-0.83623666,2740.646,0.108925566,1001.6354,0.31509107,-102.009544,-0.799996,-16.673004,-0.37603673,25.158783,0.27524844,0.034671187,0.51833993,-0.022606114,-0.50694287,0.604896,0.4445578,29.949558,0.31700188,11.218006,1.0205482,10.204253,1.2956593,5.3871355,2.3456814,-9.831198,16.739523,0.029300965,-0.01215147,0.40044162,3.1007752,2.8549962,0.18964912,0.151095,0.15047169,0.21020378,-19.404505
94,36.39075,0.043617804,35.19015,36.085228,37.554516,2.3643646,26.906351,25.21681,11.238182,10.27994,0.6121784,0.3951275,0.40192616,0.5866671,0.80219054,0.40026438,4.7790613,2.3566809,3.2063582,1.8073634,0.26859942,0.5132849,24.474672,0.41853395,8.957518,1.3228872,1.2972747,9.264554,-7.1179476,-1.8309273,0.020325018,0.8500192,1.1202556,0.4859667,8.101078,0.36974448,8.338111,1.2299751,25.486532,0.37386015,743.83997,0.26959231,1375.3419,0.17132907,-79.51135,-1.0773082,1761.0898,0.12695374,1137.3008,0.28148553,-81.367485,-0.9623695,2871.0803,0.07752484,912.75006,0.38928515,-86.674446,-0.85970443,-15.850868,-0.4685803,28.673254,0.29418966,0.049333133,0.39968777,-0.01697734,-0.72321963,0.31387377,0.3891995,27.426918,0.316119,8.589758,1.4598773,0.94105154,14.146233,-9.692702,-1.4093927,-10.618695,20.528801,0.03031862,-0.005955266,0.17220011,3.4008503,2.0781171,0.3192771,0.2627004,0.146625,0.18854007,-24.518261
95,30.007618,0.10073534,26.882915,29.600727,33.263428,6.380512,83.34997,82.20311,32.20065,39.618504,0.727485,0.4181207,0.43833148,0.7041404,0.94862056,0.5102891,5.505922,2.909782,3.2994668,1.8858066,0.41454807,0.5438642,30.164888,0.3595977,9.366632,1.1478505,1.5505022,7.8384933,-4.621858,-2.2058706,0.021195982,0.92552537,1.3308662,0.49171466,4.6185603,0.5459007,4.5869174,1.8853685,27.885057,0.32953906,625.04553,0.30895302,1425.0331,0.14288327,-103.42019,-0.891019,1670.4095,0.16738318,1136.5094,0.24559359,-107.768616,-0.7972704,2743.039,0.10811215,1004.7189,0.28313413,-111.58483,-0.73693204,-16.35794,-0.34288114,26.89693,0.23434812,0.044441845,0.38479125,-0.027613878,-0.41033754,0.4880516,0.3732952,33.332397,0.26202205,7.7521515,1.3398777,2.9252548,4.5133653,-7.0050936,-1.51367,-13.985007,23.976625,0.036003016,-0.019024858,0.33787373,2.8007004,3.0545819,0.15819672,0.12426845,0.1600885,0.1665554,-22.630241
96,33.59545,0.06187826,31.975952,33.262676,35.365322,3.38937,66.80585,124.72817,17.463293,13.32962,0.5097679,0.4792651,0.22749329,0.5289499,0.72861385,0.50112057,3.814579,2.0488122,2.7917216,1.354122,0.24479008,0.6958925,25.9492,0.387985,13.23791,0.67203635,11.409311,1.1179185,-2.7171834,-3.9333487,0.018314064,0.8623876,1.1265522,0.47610474,7.7798567,0.30726486,7.7152195,1.5337521,28.323418,0.26701984,606.29346,0.30655098,1427.6565,0.12629575,-106.69987,-0.86141366,1701.1123,0.13532108,1102.4668,0.2923373,-110.93476,-0.7536418,2775.322,0.08594665,971.4151,0.40853995,-113.32313,-0.71646017,-18.284073,-0.32317227,28.37406,0.24413975,0.043910958,0.401192,-0.022201229,-0.5364794,0.336087,0.42869157,30.350224,0.2889464,13.384971,0.72334886,13.82953,1.0444537,-7.0257845,-1.5398179,-12.93981,21.212757,0.022417942,-0.007725088,0.14575815,2.8507128,1.7776666,0.2838028,0.17834425,0.27328357,0.7054423,-25.06894
97,26.21675,0.07247338,24.848757,26.072052,27.73935,2.8905926,36.599155,37.69047,16.193628,16.426657,0.46997598,0.42857924,0.27314347,0.45241427,0.6122772,0.33913374,3.3522377,2.0258622,1.8170764,1.0864558,0.2223974,0.59782875,27.599298,0.33973488,13.043958,0.62185824,7.0677257,1.5258489,3.7342224,2.3271496,0.019144848,1.0774019,1.2727948,0.48927215,4.526077,0.4681491,5.1514735,1.2474501,31.507534,0.20420346,594.1865,0.35901108,1425.8827,0.14441782,-107.43467,-0.87150234,1650.6757,0.1543916,1156.3367,0.28344244,-113.34731,-0.76080465,2722.1396,0.09607527,1028.6699,0.29084483,-116.64685,-0.71007144,-17.715858,-0.31116,28.933182,0.17836128,0.033367895,0.47528356,-0.015021543,-0.7340266,0.29335397,0.41757947,31.988983,0.23873244,13.821269,0.6614201,8.879416,1.487088,3.4985535,2.854778,-13.309203,23.081184,0.02153659,-0.006313659,0.15515369,2.175544,2.3034554,0.20173913,0.16381067,0.21666665,0.35383925,-26.752893
98,36.134567,0.05716403,34.77361,36.035095,37.50212,2.7285118,49.86126,81.41958,21.809282,34.34489,0.45093653,0.36763486,0.30060357,0.44000724,0.58186376,0.2812602,3.0450587,1.7553258,1.8928237,1.0101944,0.19089812,0.5743891,21.973774,0.41635284,12.512266,0.7527177,9.096349,1.3302515,0.8313603,12.769647,0.023713574,1.0461359,1.2059022,0.47389165,8.156002,0.32608357,15.693858,0.629589,26.612926,0.32777768,653.63495,0.3355051,1430.73,0.14897458,-101.51433,-0.885991,1726.3252,0.13386668,1099.7609,0.28370994,-99.29078,-0.82379556,2771.273,0.08187485,941.0897,0.36061168,-100.88598,-0.79645044,-18.497719,-0.3264393,27.520924,0.24098913,0.04990439,0.32067573,-0.01727888,-0.59618247,0.23484315,0.4173284,25.295565,0.3024344,14.296853,0.66682005,10.052255,1.3564572,-1.6035643,-7.0591598,-10.878319,19.324898,0.028674636,-0.005848585,0.12811925,3.0007503,1.977967,0.28873417,0.23116305,0.20918918,0.30701157,-27.939411
100,37.210022,0.05365215,36.22056,36.956966,38.3318,2.1112404,210.2646,331.9665,25.323019,39.876465,0.44964734,0.32824656,0.3056473,0.4514369,0.563792,0.25814468,2.8351943,1.624058,1.8884277,1.3736998,0.18494214,0.52146786,23.542448,0.37293106,13.815595,0.7195023,2.3199635,3.7785444,-7.493926,-1.5319602,0.026836589,0.8285724,1.1863592,0.4534941,8.662514,0.30639228,7.003072,1.3916034,26.321522,0.32108837,805.93164,0.2081042,1347.373,0.16704501,-109.21225,-0.8006299,1866.025,0.11441584,1080.0093,0.27995837,-111.80858,-0.72374463,2950.4683,0.069633305,914.4563,0.36361483,-114.52734,-0.6842823,-19.683477,-0.28309682,30.227596,0.2280546,0.037461568,0.43451506,-0.021439359,-0.5329007,0.22724959,0.4002412,26.572632,0.27203843,14.946761,0.6632553,3.6574867,2.668008,-11.918396,-0.98544365,-12.598691,22.320042,0.020049088,-0.010079396,0.13826352,3.1757941,2.3284929,0.2168817,0.20617342,0.20056179,0.2972396,-27.410608
103,33.137615,0.0837071,31.598232,33.09824,35.200718,3.6024857,89.10981,117.33768,29.794424,48.159527,0.55486757,0.37276378,0.33178085,0.5330426,0.7333927,0.40161186,3.7214663,1.9416717,2.5749464,1.4567355,0.27605247,0.49619228,28.046028,0.35434282,14.011447,0.7595003,0.057746354,189.81734,-3.152305,-3.1654937,0.02467716,1.16642,1.2080634,0.5065838,7.0269055,0.40690205,5.748209,1.6283555,28.38517,0.27970064,746.8539,0.26635557,1394.8438,0.15219848,-119.40693,-0.73925,1786.146,0.13746691,1170.1058,0.2540678,-123.32082,-0.6582102,2881.473,0.08860911,947.56354,0.3401086,-126.29935,-0.61677355,-19.02749,-0.3505186,31.407413,0.2501328,0.035370447,0.5736956,-0.020961445,-0.47635606,0.34744793,0.35300404,30.618671,0.27891222,15.639084,0.7231328,3.1489115,4.05641,-3.8166916,-3.0597215,-13.508316,25.180168,0.03099676,-0.014973912,0.21670312,3.1757941,2.5037558,0.1721,0.1320401,0.20909089,0.2948312,-24.591774
104,35.244907,0.08026506,33.52861,34.95073,37.44084,3.9122314,120.23641,177.44539,54.330647,116.54332,0.5073521,0.5574197,0.21119773,0.49306002,0.75289834,0.5417006,4.4356403,2.445005,3.1127548,1.794958,0.23212384,0.78473926,23.202095,0.38619748,12.308482,0.90558237,0.822888,14.616986,-1.6469396,-7.762353,0.024070086,1.1551597,1.212671,0.44937253,6.7107267,0.44961184,10.943506,0.93637574,27.996256,0.3240488,670.8841,0.31657186,1447.2733,0.15125872,-132.5687,-0.66559035,1716.7015,0.13355042,1123.7584,0.305934,-129.9811,-0.64748585,2774.8398,0.09518495,962.57336,0.3750911,-132.35332,-0.6145651,-15.724315,-0.39025104,25.687729,0.28721958,0.055145793,0.35515755,-0.018802818,-0.6048174,0.33539426,0.48532808,25.533607,0.3536597,11.718134,1.0754439,0.883861,16.723465,-6.1612277,-2.2083898,-12.979833,22.568193,0.02730297,-0.008541851,0.16442448,2.475619,1.9278919,0.19701298,0.18690273,0.3092,0.5767628,-26.471106
105,36.45877,0.067898676,35.45921,36.616257,37.88579,2.4265823,76.08078,83.30456,50.79136,97.2322,0.3387486,0.3915917,0.19681598,0.33692214,0.4416821,0.24486612,2.0367184,1.1227391,1.3952274,0.72915393,0.12479704,0.6529663,23.259737,0.35501254,12.339113,0.75349396,2.8673403,3.679414,1.2116072,7.726074,0.0275132,1.6324657,1.1545948,0.5005294,8.996498,0.30665302,7.7088084,1.3659261,23.743368,0.40238664,847.5634,0.20419991,1300.1937,0.18928671,-105.58223,-0.8256381,1866.0005,0.10263735,1080.3048,0.2801892,-107.678665,-0.7571301,2940.2295,0.063604936,898.86743,0.30594116,-111.50876,-0.6997481,-18.545368,-0.38326487,31.968075,0.23734476,0.03763043,0.49620086,-0.011802923,-1.0148542,0.16719097,0.4742675,27.06629,0.27011734,12.9204645,0.8135322,3.2936404,3.833762,-0.17370245,-63.26887,-11.265023,21.712687,0.023880921,-0.003756318,0.07336172,2.475619,1.977967,0.26835442,0.26208717,0.2339726,0.43530414,-29.671743
106,34.89214,0.08228539,32.56365,34.417736,37.14205,4.5784035,113.729996,300.45673,23.870804,24.194725,0.61296964,0.44799256,0.36089647,0.61124206,0.8234628,0.46256632,4.302177,2.6690629,2.6515937,1.2937776,0.3395435,0.7101883,24.429869,0.43653896,16.42399,0.6220014,6.1252565,2.3601732,-1.5623904,-8.157315,0.020247733,0.94042116,1.1790495,0.50546956,7.973295,0.34613544,9.759297,1.1040983,29.531,0.29161826,639.2118,0.3201901,1444.9438,0.15439104,-87.50255,-1.013115,1712.7776,0.13725741,1156.1548,0.30592123,-91.26911,-0.8651135,2813.4822,0.083976775,974.72925,0.3607065,-94.83084,-0.8020363,-19.384861,-0.36752638,30.466875,0.23340681,0.04450312,0.43021017,-0.020407816,-0.5931188,0.403656,0.53636926,27.523985,0.33160836,17.640223,0.58091617,5.2033644,3.0677395,-4.1174135,-3.215981,-13.169723,22.29048,0.024293926,-0.009204594,0.22757083,2.5256314,2.3541198,0.2618085,0.22232315,0.16060242,0.2703204,-22.503876
107,25.37344,0.11254655,23.253479,24.656914,27.202068,3.9485893,125.89037,157.20844,108.04633,318.9006,0.54652005,0.512742,0.23309526,0.5465203,0.7806826,0.5475874,4.271993,2.3396132,2.461124,1.4315138,0.27070433,0.7340432,23.286737,0.5069907,17.433859,0.5523088,8.295688,1.4447658,-2.3716233,-4.5087,0.022498695,1.9150677,1.2319599,0.5358275,4.614938,0.48332396,8.522276,0.9697064,32.51254,0.2589572,654.1323,0.32026914,1430.1058,0.16302496,-116.46916,-0.7991756,1745.6592,0.15871795,1187.3881,0.28205428,-122.29131,-0.69824827,2800.5261,0.10024454,1052.0989,0.36038673,-123.899414,-0.67383665,-19.655748,-0.3198042,29.57326,0.24417539,0.033512432,0.5137401,-0.027151965,-0.53720266,0.3671073,0.45506158,29.394604,0.2911664,19.796349,0.46163395,8.855013,1.6431695,-5.452124,-2.1147177,-11.807562,20.275417,0.02188444,-0.009418512,0.19637606,2.0005002,2.2784176,0.18274724,0.18487339,0.24101123,0.36625662,-24.198196
108,35.466644,0.094137646,35.069107,35.936737,37.14374,2.0746346,94.54457,160.54353,37.514538,64.97178,0.49263516,0.43431088,0.2717715,0.48197922,0.66707486,0.39530337,3.8086452,2.2263458,2.3590286,1.3531545,0.21970415,0.6852923,23.971128,0.39605436,13.508156,0.7273383,2.6589189,4.6732197,1.1235055,8.7532625,0.022027731,1.327252,1.1064645,0.5184363,8.529975,0.34582332,13.057512,0.74750036,29.86532,0.27636844,690.9446,0.3145436,1427.3461,0.1544448,-116.265,-0.7810389,1732.7522,0.13704787,1153.053,0.32417828,-116.485146,-0.72060674,2845.9858,0.08419567,934.92596,0.38419458,-119.650375,-0.6737915,-18.732895,-0.38572222,30.72426,0.25191042,0.0526236,0.3562706,-0.016826147,-0.6682039,0.30036205,0.5041661,27.87681,0.2890597,15.375853,0.66455257,1.6483157,8.791173,-0.25777492,-45.271954,-11.629203,21.853237,0.027363038,-0.008643384,0.14359336,2.475619,1.8778168,0.24986665,0.17593554,0.26931506,0.28561556,-25.534779
111,37.30111,0.06895442,35.298195,37.242737,39.596752,4.2985573,98.06138,181.50056,35.46099,56.253986,0.8195882,0.55984294,0.40298188,0.75422174,1.1471212,0.7441393,8.375159,5.1649776,4.579988,2.4261987,0.4214445,0.74749225,21.653498,0.41689947,5.9357076,2.4381268,-1.1018987,-12.880743,-13.642938,-1.1035491,0.020758992,1.0143862,1.204212,0.4617558,7.0872164,0.47557825,5.2409835,2.1418471,22.718174,0.40299138,752.6358,0.26809013,1409.6199,0.17513193,-94.61585,-0.95694816,1734.996,0.13657814,1177.2405,0.26946685,-92.398224,-0.9131558,2830.0952,0.09020053,904.1551,0.4220284,-96.438774,-0.8389854,-12.84274,-0.64896274,24.617975,0.32701126,0.052461345,0.33227745,-0.016204437,-0.78624886,0.5294084,0.5433659,23.298534,0.34800062,4.489053,3.578967,-1.9441036,-8.4040575,-18.273726,-0.79504764,-10.165273,19.754229,0.036246255,-0.008151616,0.2562206,2.3505878,2.203305,0.26545453,0.21929075,0.18185183,0.26325178,-21.454718
113,25.068949,0.109302394,23.327656,24.473946,26.00853,2.6808739,81.06688,104.950485,155.64624,261.4261,0.5132933,0.40034515,0.31458727,0.52397096,0.67244816,0.3578609,3.8963034,2.1189284,2.5732954,1.3421644,0.23946643,0.5134215,28.03216,0.379235,12.880504,0.7038974,9.643145,1.1178591,0.99634695,11.726368,0.023211714,1.7720056,1.2103169,0.5156611,4.389351,0.46428752,11.15632,0.6709567,31.655993,0.26269087,645.6851,0.36713508,1389.6343,0.15077764,-94.650055,-0.9815278,1693.4253,0.17318404,1109.394,0.22976935,-99.95711,-0.8668469,2764.7524,0.10713669,999.3086,0.31235704,-103.08512,-0.8134211,-17.964464,-0.29346615,28.374508,0.2428292,0.031028947,0.5452638,-0.016581487,-0.7522546,0.2734304,0.34098598,31.911968,0.26638943,12.8956585,0.7339455,10.190362,1.1167144,0.581685,21.996078,-13.852808,23.075169,0.024829743,-0.009358997,0.19788337,3.5508878,2.5037558,0.21139999,0.17007658,0.174375,0.22645736,-26.236662
