ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem,SE
148,36.231663,0.070777014,34.14754,35.837837,38.108818,3.961277,100.353004,194.05959,23.713438,22.911427,0.8057526,0.41881603,0.5379112,0.7897055,1.0669993,0.52908814,6.6126294,3.9495397,3.8284798,2.174094,0.4621817,0.5604579,24.81253,0.48224813,14.39144,0.95646083,1.1361489,12.821763,-15.478346,-0.8560496,0.021655671,1.0404373,1.1738931,0.48766366,7.4579496,0.4062801,7.0842996,1.3905164,27.864433,0.35156122,738.2631,0.23238686,1391.1978,0.14019677,-64.23727,-1.2337639,1785.275,0.12318797,1099.9845,0.27625877,-71.67696,-0.9888892,2915.769,0.07484312,845.5163,0.41384837,-75.76879,-0.9021979,-16.882893,-0.4212464,28.370232,0.30394506,0.05327763,0.33484972,-0.025885688,-0.47220573,0.51042414,0.45580333,27.095697,0.41240177,14.44343,0.93950075,0.8152882,18.650883,-18.26657,-0.67044246,-11.433276,21.256126,0.03545647,-0.01239353,0.32197738,2.7756941,2.4536805,0.2957143,0.23795046,0.10195402,0.13712852,-20.778622,34,34
151,27.699661,0.077732876,27.129684,27.652807,28.775368,1.6456833,176.62143,320.3106,32.83655,86.94986,0.3453748,0.46319035,0.2116011,0.27539426,0.48243487,0.2708338,2.8119202,1.5056742,1.7105658,1.1748391,0.15092376,0.77763116,27.165842,0.3020456,15.704002,0.44182125,6.5604916,1.1695477,1.2352289,7.2165303,0.022550778,3.04001,1.0962368,0.60535604,6.4332595,0.33079702,2.363654,3.1130974,34.726505,0.17515562,593.7194,0.3370943,1490.5516,0.12841257,-128.11343,-0.71838504,1659.9753,0.16825315,1304.0408,0.20808281,-135.06755,-0.60618836,2768.399,0.09719608,1050.3068,0.28055474,-136.93361,-0.5806643,-23.415699,-0.15838477,33.431725,0.14736755,0.040415708,0.42669287,-0.022364143,-0.63904953,0.24349836,0.49822292,34.606606,0.15214631,22.191992,0.20307928,10.055881,0.8827047,-3.371168,-3.2926095,-12.261003,22.090652,0.02044473,-0.00195572,0.09331526,1.8004502,1.1517277,0.32413045,0.2479882,0.55953485,1.0555081,-27.94454,37,37
153,37.657375,0.05298916,36.637447,37.325054,39.0124,2.3749542,392.0384,609.0467,11.938973,9.908306,0.33215222,0.4424196,0.20877515,0.24621446,0.47990763,0.27113247,2.09655,1.3291916,1.4194145,0.92666376,0.13673714,0.84319055,24.869732,0.264454,12.356113,0.5580401,4.172704,2.02441,-0.4186653,-21.145203,0.022375211,0.82356316,1.1452663,0.55181134,9.720332,0.27347755,9.078079,1.093492,25.000105,0.27312967,790.65515,0.27657866,1405.512,0.18481873,-137.34639,-0.61066794,1846.4688,0.14190124,1177.2085,0.29867774,-134.6743,-0.5953977,2910.528,0.085446656,984.51953,0.3391452,-136.64958,-0.56870246,-20.487299,-0.33177677,32.517136,0.21570371,0.045737974,0.3555058,-0.015407715,-0.6837866,0.20921879,0.540674,29.45968,0.20494744,12.561627,0.7268972,5.002209,2.2999883,-5.2304697,-1.99502,-13.919445,24.230047,0.02739708,-0.004597467,0.0895947,1.6254064,1.4783262,0.25627118,0.20217374,0.46098036,0.63183594,-28.70806,22,22
154,34.67526,0.056919895,33.608597,34.678932,35.75649,2.147892,124.990234,276.51913,15.616629,14.458541,0.44790572,0.45799112,0.23273015,0.43098426,0.62230206,0.3895719,3.1588106,1.7966763,1.963031,1.1390786,0.18158248,0.6107057,25.988256,0.33552212,12.600528,0.70863837,-0.22246076,-46.71905,5.484417,1.8538033,0.021063212,1.5338143,1.0977712,0.4878862,7.779515,0.37088612,6.8805246,1.5541973,28.21967,0.27539217,675.3719,0.30796227,1440.8992,0.16007671,-121.542336,-0.74263257,1704.1934,0.15071942,1153.8611,0.24815315,-121.69245,-0.6954892,2813.103,0.081796505,988.8536,0.36305273,-125.914185,-0.6346037,-16.856697,-0.38212118,30.37871,0.2143971,0.042178847,0.46397436,-0.015410495,-0.74316007,0.25314406,0.40920866,30.207062,0.26490042,13.199248,0.816459,-2.8395247,-4.4055557,3.6132808,3.2961771,-13.366881,24.035366,0.022215262,-0.004686067,0.12319093,2.2005503,1.7776666,0.24464788,0.18223827,0.2936111,0.38050517,-27.148485,23,23
155,35.99089,0.083236724,34.672215,35.885345,38.220455,3.5482407,224.3534,378.58267,38.48377,40.5037,0.61013174,0.43429667,0.3103045,0.6127005,0.8312845,0.52098,4.4423094,2.4260635,3.0267406,1.5816652,0.3035754,0.61552674,23.430584,0.40266833,14.90221,0.58352536,-1.7949476,-6.9611874,0.18811682,52.324753,0.024648594,1.232118,1.2552259,0.46604162,7.1199684,0.37233377,8.765273,1.1737224,28.808569,0.2903458,693.47845,0.27641445,1441.5459,0.15055478,-111.60696,-0.8117778,1711.4408,0.1257349,1102.2876,0.2705248,-111.605286,-0.75280136,2840.5664,0.07903725,904.4692,0.37087202,-115.972176,-0.6871524,-16.418447,-0.34760353,28.657873,0.24089758,0.048373632,0.31198725,-0.01877151,-0.5522455,0.4003799,0.4235029,25.996647,0.3061042,14.58503,0.6496497,-5.711147,-2.442791,-1.0922637,-9.918647,-13.465066,22.874632,0.02880437,-0.011205899,0.20615329,2.8007004,2.9293942,0.16239317,0.12565488,0.18585859,0.4347111,-24.397942,35,35
157,36.892044,0.06687603,35.29197,36.666454,38.759575,3.4676056,191.30884,379.11697,36.584114,46.193703,0.5957928,0.49821118,0.26553223,0.57405937,0.85242176,0.5868895,5.028912,3.604536,3.5477347,1.9788194,0.26627564,0.6597986,22.530704,0.43981698,10.488655,1.1199166,3.8368099,3.251228,-4.0832334,-3.029473,0.02191312,1.3307095,1.1597838,0.46826988,8.073158,0.35737956,5.697708,1.9791698,23.265493,0.4287099,727.7634,0.26238492,1381.5599,0.15789308,-107.36157,-0.83293295,1779.4626,0.12556279,1069.6418,0.25614083,-106.1221,-0.7867161,2839.3574,0.087566026,951.4615,0.39285833,-108.879425,-0.7424718,-16.4566,-0.46643096,26.904095,0.32154733,0.038572848,0.48136622,-0.02082031,-0.5817884,0.35132423,0.43422,25.011705,0.3598968,10.61506,1.2904105,3.7996318,3.6680577,-7.756839,-1.632218,-10.864932,19.474619,0.022731874,-0.009839268,0.16580412,2.6256566,2.103155,0.25011906,0.25525194,0.23763889,0.43948042,-24.383535,34,34
158,34.54761,0.08072215,33.959587,35.040497,36.194717,2.2351303,237.0659,413.09616,38.102077,41.677826,0.41617653,0.3190425,0.28733274,0.3870621,0.5285194,0.24118665,2.5659187,1.3482937,1.890288,1.0399256,0.18292685,0.41730285,24.646238,0.34993872,12.786725,0.5702541,3.8143277,2.341794,-2.8511,-2.7832956,0.038905904,1.2134355,1.4034086,0.41514513,6.7753367,0.35054183,11.483555,0.8050904,26.316044,0.28755042,762.0116,0.2727228,1439.6216,0.16574511,-167.54152,-0.40180653,1824.7906,0.15151459,1156.3553,0.29452854,-166.16975,-0.39443913,2856.4421,0.09012183,999.0132,0.36636296,-166.78706,-0.3859324,-18.26209,-0.3063107,28.697847,0.24083745,0.03550122,0.47397017,-0.013339417,-0.6724297,0.24962918,0.316185,26.865896,0.23582543,15.019048,0.51792246,9.523589,1.1413544,-6.2465215,-1.7044545,-13.504834,23.999758,0.025329383,-0.01129113,0.16585739,3.0757692,1.6775163,0.111791044,0.0949458,0.5086885,0.703999,-30.237547,32,33
159,33.192024,0.07928167,32.980606,33.489,34.481533,1.500927,273.29037,388.651,52.040848,82.923775,0.5165695,0.37292728,0.3098427,0.50155115,0.6864184,0.3765757,3.3517675,1.7179785,2.086666,1.1351992,0.23601702,0.505685,26.846474,0.34597802,13.247586,0.7071359,0.20436814,45.1207,-2.2566943,-4.226047,0.029192131,1.6808218,1.2276566,0.45012277,6.7995305,0.37839037,4.252368,2.1146054,29.772419,0.23818886,703.72095,0.26677552,1434.9133,0.1482986,-127.56514,-0.69060475,1740.2617,0.13549246,1128.1396,0.27435717,-130.18253,-0.6316674,2882.4985,0.083297804,952.2798,0.3621287,-133.94002,-0.5803601,-17.891212,-0.30504975,30.445112,0.2180237,0.04033597,0.41508326,-0.020892458,-0.5227953,0.31092122,0.34579727,30.268324,0.25400457,15.507149,0.5736292,1.1264726,9.606356,-5.3228693,-2.029018,-13.245634,24.387732,0.03052296,-0.011721185,0.18533508,2.8257065,2.203305,0.17443182,0.13479662,0.25920454,0.3341618,-26.615522,33,33
160,25.209387,0.056538783,23.915073,25.280464,26.311836,2.3967628,20.17921,18.296818,35.14582,71.62075,0.687517,0.53010917,0.26466262,0.6786368,1.0117735,0.74711084,5.7417994,3.4971495,3.3586907,1.7879627,0.32431516,0.6700595,30.134247,0.26637623,7.081755,1.4157465,10.249993,1.1641998,-8.539417,-1.3486239,0.013402523,1.0153192,1.1630825,0.5135075,4.177956,0.500885,8.062524,0.8752587,26.017916,0.31879514,554.40466,0.35393605,1364.8727,0.14965634,-78.3658,-1.1845115,1572.7068,0.17808956,1132.7029,0.27720526,-85.240845,-1.0178205,2639.121,0.10277331,878.402,0.35986647,-88.52953,-0.94999397,-15.333354,-0.33203137,24.382725,0.25602704,0.036603592,0.3972835,-0.02630769,-0.41730234,0.41519722,0.44394234,33.366867,0.20626599,4.7295027,2.2758048,13.221145,0.9453025,-12.913147,-0.8266122,-13.683547,23.312849,0.026422363,-0.011166059,0.17516644,2.6006503,2.0030046,0.30162498,0.2110832,0.17949367,0.26794058,-22.965012,29,28
161,38.27148,0.09767651,38.21418,39.20442,40.273712,2.0595322,313.0579,464.3236,45.44341,52.07088,0.42586327,0.5544199,0.20515504,0.3796216,0.6155435,0.41038844,4.0079966,2.8938046,2.2964845,1.218763,0.17815275,0.7107687,27.081167,0.27698404,8.777819,1.3386998,2.8698153,4.533201,3.0808442,3.0356016,0.025198799,1.450544,1.1479353,0.5301485,8.936681,0.37730208,1.2605754,10.399933,20.73866,0.5236802,759.3847,0.24011347,1328.1552,0.1789318,-123.12622,-0.73723626,1772.4089,0.11248915,980.76385,0.26158273,-120.22766,-0.7268475,2877.0818,0.07892213,885.9904,0.30078351,-124.72679,-0.6603263,-16.87468,-0.39560232,28.179865,0.25209215,0.027789582,0.64828044,-0.021790914,-0.52820903,0.26436004,0.46740672,31.512714,0.20516846,2.5628119,5.1173544,-0.8859337,-17.420113,0.6189836,18.592585,-15.364655,23.6842,0.011147675,-0.009163903,0.10817478,2.1505377,1.4772159,0.29508474,0.30258417,0.40132076,0.554675,-26.745173,30,30
162,36.566555,0.04491648,35.914047,36.69101,37.350773,1.4367256,78.08097,125.56069,18.939718,28.863232,0.36222747,0.2957719,0.25165284,0.35598445,0.4488374,0.19718456,2.0802746,1.1649834,1.5033642,0.9153944,0.14570197,0.478305,23.732426,0.31624198,11.021342,0.66551566,7.5979443,1.0251871,2.9051766,3.0756485,0.028793495,0.9559491,1.2657205,0.46549195,9.082861,0.26717883,8.1051035,1.1049334,22.5542,0.36296973,854.1566,0.23913519,1352.537,0.17982228,-124.9082,-0.673055,1912.8336,0.11806935,1118.6497,0.25725913,-123.614586,-0.6429761,2953.054,0.08595098,1038.1151,0.32791337,-125.34087,-0.619452,-20.66432,-0.27386275,31.470833,0.2232888,0.039236903,0.40219405,-0.011107937,-0.90167576,0.18838514,0.34188756,27.693005,0.22384429,12.907554,0.5850506,9.243788,0.9080213,1.1480838,8.819779,-12.711825,21.49908,0.031164333,-0.00306667,0.10900922,2.7256815,2.3284929,0.18978494,0.16878425,0.24190475,0.43721375,-29.20316,29,28
166,35.880203,0.072321534,34.980274,36.058887,37.397476,2.417202,300.16547,366.4736,20.389656,14.325464,0.3760557,0.37899882,0.22842452,0.3686253,0.49374574,0.26532122,2.1560826,1.3800364,1.4707265,1.0380715,0.15434925,0.62013906,26.109371,0.29774573,12.839071,0.59580255,5.176103,1.5992031,-0.6405267,-15.700801,0.024581064,1.2676197,1.0772858,0.5191971,9.062048,0.30912453,18.13503,0.5134636,32.583256,0.25156853,713.8718,0.2888871,1457.7208,0.16185813,-119.87692,-0.7420996,1762.3531,0.12017048,1201.1471,0.2703682,-120.57088,-0.67824614,2886.3184,0.07497917,902.0281,0.393227,-123.310196,-0.6404414,-21.703922,-0.2892863,32.89115,0.23805389,0.048256632,0.37570223,-0.012896852,-0.74786067,0.21393572,0.44330907,30.126919,0.23247993,16.372074,0.46834987,8.405887,1.1144077,-5.5351806,-1.9473983,-11.7070055,22.986246,0.020649131,-0.001247909,0.10040471,2.2505627,1.6274412,0.2833846,0.25363377,0.34135592,0.5952907,-27.492506,23,23
170,36.5983,0.08185248,35.087616,36.494125,38.776737,3.6891212,105.9035,153.43372,50.7992,51.608593,0.5519899,0.45507517,0.25368318,0.559506,0.78023875,0.52655554,4.4362507,2.1559887,2.925779,1.3315135,0.3001809,0.673508,26.926405,0.35368785,11.832655,0.8562805,5.7208343,1.9093677,-6.6545887,-1.9659401,0.026395114,1.7251347,1.2852776,0.48719478,7.5373025,0.35242057,9.767496,1.0987698,27.453613,0.33191985,660.5498,0.30402914,1435.3064,0.18071654,-107.843765,-0.84789973,1720.5333,0.1380353,1152.8341,0.3289777,-105.970314,-0.78855115,2787.0356,0.07928844,916.4784,0.3824478,-108.40242,-0.74925137,-17.96777,-0.30098617,28.010038,0.22848774,0.051719304,0.3408939,-0.025254568,-0.47414148,0.3815149,0.43925038,29.24609,0.31028497,10.779905,1.0647464,5.356428,2.361251,-11.684525,-1.1255475,-15.157023,24.827362,0.02782496,-0.013126425,0.20375153,3.1757941,2.428643,0.21402061,0.17417055,0.1967816,0.443418,-24.537811,30,30
172,35.908764,0.11063836,35.42895,36.710194,38.49825,3.0692978,390.79688,497.02682,37.860855,36.057693,0.35307112,0.44940212,0.22167386,0.28688768,0.48783395,0.26616007,2.6759758,1.4632064,1.8832164,1.3316509,0.13231193,0.6182985,24.028145,0.27036077,10.412664,0.691702,3.5302615,2.7991087,1.4521935,5.9194884,0.025732674,1.3232821,1.1673074,0.44053403,7.699246,0.3914481,4.80761,2.0849903,23.72941,0.36315033,713.8707,0.31256518,1410.3435,0.15171832,-147.41281,-0.5573076,1726.665,0.1610175,1156.1865,0.2502936,-143.48299,-0.5628267,2813.6099,0.091054335,974.9159,0.34630725,-146.09285,-0.52633387,-16.236603,-0.4470515,28.87686,0.22768427,0.030450813,0.6122306,-0.013756169,-0.73927087,0.20677364,0.4016067,29.380083,0.20765446,7.8479495,1.3513736,0.73788697,19.762495,-4.4615593,-2.3649848,-13.264034,22.535402,0.010417499,-0.005647985,0.096916616,1.875469,1.5022534,0.20583333,0.16277069,0.4395,1.445875,-30.625618,33,33
176,34.35,0.0930654,33.47143,34.96813,36.413662,2.9422302,237.50613,356.19977,41.82334,45.864037,0.5492733,0.39565626,0.3140719,0.53507084,0.72492194,0.41085005,3.0781848,2.0039322,2.1300764,1.2947928,0.24062125,0.52133787,25.554165,0.36509234,11.749751,0.7469751,2.9667363,3.2371688,-3.8337092,-2.8676007,0.027445806,1.7279499,1.2379845,0.45506334,6.9657063,0.36827737,6.4113045,1.4203174,25.869236,0.31201166,702.32794,0.2706675,1432.6106,0.1505798,-125.84438,-0.70403826,1758.8027,0.14393637,1134.3696,0.25868198,-126.09478,-0.6622374,2810.371,0.08665721,970.90063,0.37791297,-128.35242,-0.62995875,-16.72285,-0.31685716,27.690464,0.23514572,0.042406388,0.4238866,-0.021711266,-0.49661338,0.29788914,0.33269522,28.14128,0.27471775,11.858074,0.8107195,4.222844,2.7221692,-8.335176,-1.508253,-13.348712,23.38909,0.02962914,-0.014299012,0.19855753,1.7254314,2.1281924,0.19094117,0.14397407,0.28454545,0.7356886,-26.639204,29,28
179,34.12958,0.059273664,32.73382,34.11777,35.762554,3.0287323,79.14971,92.77972,17.239143,16.876835,0.38966763,0.46191648,0.21423414,0.362851,0.56224895,0.3480148,2.824019,1.3452842,2.0784225,1.4047168,0.17822105,0.71622914,25.590307,0.38249108,14.819057,0.56539875,9.199705,1.0844294,1.2109344,7.951329,0.02221503,1.1158221,1.1564325,0.5244662,8.479618,0.29367134,4.8530126,2.5300055,26.168344,0.3263751,718.1035,0.30058348,1419.6157,0.15170997,-126.90558,-0.6840328,1800.1517,0.1399136,1174.7101,0.2859859,-129.77805,-0.6155855,2885.054,0.080414385,956.84106,0.37154737,-131.60109,-0.59007037,-21.573425,-0.31405202,32.57196,0.236125,0.026234245,0.7226757,-0.019913482,-0.54090255,0.26290625,0.4272419,31.51663,0.2492186,16.400322,0.6042667,11.362938,1.0868449,-3.159119,-3.4363859,-13.750718,22.700882,0.007368909,-0.007136232,0.11632723,2.475619,2.0030046,0.2025,0.14168186,0.2905263,0.7569952,-26.640085,31,31
180,34.246494,0.13553157,33.363823,35.647495,37.268047,3.9042244,122.52158,127.902824,96.51208,208.31293,0.56385607,0.6446728,0.21996903,0.45582125,0.89934564,0.6793766,5.297585,3.3900766,3.5469792,2.2735634,0.25399318,0.8185725,23.754658,0.3403642,10.782295,0.8811578,2.0940378,4.9088535,-2.2433715,-5.0474544,0.029734215,1.8997827,1.178416,0.49237224,6.8772416,0.4557757,8.2325535,1.4254209,27.144373,0.27057385,608.4015,0.28133544,1423.8915,0.12449894,-121.8223,-0.77088785,1667.8529,0.13000679,1099.2794,0.27469036,-121.207306,-0.72498345,2744.418,0.074670516,929.15247,0.3618823,-124.13033,-0.6809239,-15.453956,-0.33406043,26.198195,0.24024658,0.059962127,0.2963711,-0.025115004,-0.46270993,0.414281,0.43594372,26.292515,0.31818148,10.008479,1.1299639,0.3255144,41.21109,-9.437407,-1.2427347,-12.689215,21.561657,0.026246672,-0.008778047,0.12842937,1.9504877,1.3520281,0.31648147,0.35966626,0.42588234,0.8214888,-24.173235,20,20
187,32.55581,0.04841045,31.167217,32.274605,33.97357,2.8063545,52.52578,80.10243,20.36464,19.857979,0.47187194,0.5682108,0.21966541,0.40315187,0.7190975,0.4994321,3.8743923,2.3444047,2.5341275,1.332325,0.20243266,0.8143042,26.477375,0.38004136,8.722129,1.0868646,3.4872632,3.4576523,0.24596563,48.549873,0.01518143,0.9087433,1.1054916,0.5290602,6.8907504,0.40562242,2.1230457,5.398252,26.877712,0.30768105,629.3372,0.30960777,1433.3313,0.15931904,-131.16158,-0.6922393,1656.2134,0.15170391,1169.6416,0.30123162,-133.09871,-0.6397165,2773.424,0.09221835,993.7246,0.3483936,-136.70572,-0.58808553,-15.622555,-0.41748103,29.51979,0.22769241,0.04686235,0.36037517,-0.026999366,-0.50905037,0.32900304,0.448922,34.015377,0.24226354,7.024861,1.7252051,0.46277103,35.32598,-8.615132,-1.4597658,-12.012958,20.398342,0.021810377,-0.007241497,0.12629163,1.9504877,1.4021032,0.25946426,0.16426699,0.4410909,1.1153373,-26.42652,36,36
189,34.765057,0.10190138,33.66603,34.968597,37.406723,3.7406921,224.66922,319.3638,42.547207,46.303024,0.42768705,0.3943745,0.23985055,0.42358077,0.573165,0.33331445,2.8308666,1.8460088,2.017336,1.2498093,0.17479719,0.56603426,25.770409,0.35557166,11.43487,0.7085239,2.5086775,4.672259,-1.3361584,-7.273135,0.026606666,1.6749641,1.2115088,0.4542626,7.044203,0.4206273,11.577168,0.9404515,29.700504,0.32314602,722.5889,0.26198125,1367.1636,0.16319914,-119.23574,-0.76644576,1799.0057,0.12823056,1084.0972,0.27531135,-122.13855,-0.6859682,2867.5486,0.08222604,935.56024,0.38567483,-124.58177,-0.65023035,-18.100842,-0.33750558,29.253044,0.23869139,0.045559686,0.4024557,-0.02200197,-0.51350176,0.23650791,0.3703978,29.737463,0.25900906,11.890395,0.7668484,1.383352,10.14839,-4.941515,-2.0859423,-12.5267725,21.818037,0.024316598,-0.011429786,0.12483067,2.875719,2.1782675,0.19724138,0.14824402,0.25277108,0.41947272,-28.73091,34,34
193,32.790142,0.08214752,30.426296,32.85928,34.9873,4.5610046,143.61769,211.73837,16.74665,13.891977,0.34764758,0.43470842,0.19433177,0.32177436,0.47344747,0.2791157,2.319756,1.331595,1.4967222,1.0083405,0.15007283,0.68126565,24.251524,0.40776062,15.920423,0.5584744,10.309706,0.9839357,5.7516756,1.513071,0.022511542,0.9315663,1.2454371,0.5377787,7.7773533,0.29506424,9.903872,0.7885846,29.367887,0.26401734,682.65967,0.3069473,1433.5277,0.15022184,-130.92407,-0.6641691,1750.1718,0.12833744,1090.1812,0.2930017,-132.44057,-0.6130336,2845.4863,0.083952025,990.1302,0.32481372,-135.14203,-0.5756882,-20.506033,-0.31386667,30.422178,0.24048406,0.025293093,0.7776449,-0.015407152,-0.74112123,0.20860647,0.4970973,30.357721,0.24288751,16.103718,0.7029924,12.471941,0.97483546,4.4530783,2.384022,-14.525608,22.84336,0.011117918,-0.007134778,0.11160973,2.175544,1.8778168,0.2032,0.15256175,0.31726027,0.5065631,-29.238085,30,30
194,37.73133,0.043145217,36.430656,37.646984,38.979725,2.5490685,76.320274,141.2392,11.122727,9.756887,0.64771205,0.41095623,0.3663969,0.63369125,0.84691477,0.48051786,4.3051534,2.4659963,3.0503457,1.7211249,0.34657976,0.59474075,25.339205,0.35525495,12.9841385,0.70518774,4.4158516,3.0457544,-7.943935,-1.4415169,0.022816619,0.7450973,1.141622,0.46696335,9.079254,0.2948442,12.372485,0.77080804,27.26917,0.32816994,760.9312,0.26113304,1439.3477,0.15458363,-113.14507,-0.76351637,1795.6221,0.12518002,1155.6097,0.2692984,-109.80061,-0.73722464,2896.4463,0.08004166,938.0046,0.37082866,-113.079315,-0.6876618,-18.84981,-0.3655248,30.35766,0.24964815,0.044197053,0.34342077,-0.020717666,-0.4807736,0.42639694,0.42076084,26.99945,0.28094944,14.234905,0.68183345,5.7759585,2.6231449,-12.3425665,-0.9135097,-13.269078,24.274303,0.030649453,-0.01387613,0.25470966,2.8507128,2.5037558,0.2049,0.14439873,0.18858695,0.26916373,-21.979523,24,24
196,33.228336,0.07679837,32.133663,33.55124,34.76728,2.6336174,58.597397,75.88396,12.423195,7.416167,0.38393915,0.4848143,0.1922952,0.36546615,0.56136197,0.36906677,2.9493995,1.8340737,2.1818378,1.3269982,0.16606937,0.8121538,23.490358,0.43914422,13.941097,0.5681118,8.243933,1.0786607,0.2685033,42.87685,0.02251522,1.2848271,1.1932218,0.52972907,7.384317,0.35198504,12.817651,0.696723,32.778366,0.23763698,657.1595,0.3092139,1442.4845,0.13529055,-117.1274,-0.78527075,1737.5198,0.12822776,1154.9971,0.25397944,-120.85624,-0.69132084,2817.7065,0.08551877,983.0605,0.33186683,-123.24429,-0.65704733,-20.593586,-0.26442537,30.522406,0.22611657,0.046757024,0.38657337,-0.019818937,-0.64258313,0.25898898,0.48670116,30.437023,0.25219548,16.671131,0.4828293,9.830751,1.112324,-5.065441,-2.622978,-11.060463,19.819365,0.021907609,-0.000918365,0.085358664,2.4256065,1.5523286,0.29016128,0.28423348,0.38166666,0.94277906,-27.874983,28,28
199,37.24841,0.05977269,36.490192,37.33692,38.688843,2.1986504,172.82759,329.7954,13.242126,7.602453,0.38719314,0.55416983,0.18353534,0.36548552,0.5559498,0.37241447,3.1919796,2.7743132,1.6088324,1.5019983,0.15562414,0.79141784,25.221638,0.33704856,10.935961,0.8352359,6.2112017,1.7275121,-0.95724636,-12.508711,0.021119919,1.4120249,1.0724354,0.51707274,9.090731,0.30837312,13.516824,0.78051364,30.791096,0.28666812,669.6243,0.3013878,1414.2108,0.15262641,-121.85944,-0.7463733,1733.4578,0.12667383,1093.7688,0.29445547,-118.21919,-0.71881205,2858.5022,0.08116474,955.07635,0.38282698,-122.0249,-0.6625663,-18.968052,-0.3372311,30.866333,0.22270286,0.051582832,0.32865688,-0.021301076,-0.55620027,0.23286243,0.47551313,30.333042,0.27402464,11.053089,1.0696106,4.347042,3.0770936,-7.673941,-1.6470504,-12.738445,21.391914,0.017341327,-0.004307439,0.085746326,0.95023763,1.2268403,0.3797959,0.30028212,0.4508889,1.4712667,-28.144613,34,34
